app_id,name,created_at,download_count,installation_count,is_preinstalled_in_cloud,is_preinstalled_in_server_DC,partner,review_count,review_rating,summary,marketing_labels,product_hosting_options,url,is_free,min_annual_pricing_plan,min_monthly_pricing_plan,Source code,Utilities,Project management,Dependency management,Admin tools,Build management,Dashboard gadgets,Shared workflows,Blueprints,Testing & QA,Language packs,CRM,Repository hooks,Monitoring,Themes & styles,Macros,Workflow,Integrations,Mobile,Time tracking,IT & helpdesk,Reports,Documentation,Document management,Tasks,Code quality,Security,Email,Custom fields,Charts & diagramming,Code review,Continuous integration,Design tools,Messaging,Deployments,Repository connectors
254,Gliffy Diagrams for Confluence,2013-10-02T22:05:56.767Z,477403.0,20116.0,False,False,Gliffy,742,3.641509532928467,Gliffy is an intuitive diagramming tool for built for Confluence. We're an Atlassian Platinum Top Vendor with over 16 million users—more than any other diagramming app in the Marketplace. Find out why with a free trial.,"['Best Cloud Add-ons of 2015', 'Best Server Add-ons of 2015', 'Atlassian Verified', 'Best of 2014', 'DevOps', 'Featured', 'codegeist2017', 'DevOps-Plan', 'Featured for Atlassian Cloud']","['SERVER', 'CLOUD', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/254/gliffy-diagrams-for-confluence?hosting=cloud&tab=pricing,False,100.0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
292,Jira Misc Workflow Extensions (JMWE),2008-11-23T06:00Z,208917.0,17452.0,False,False,Innovalog Atlassian Apps (an Appfire company),281,3.72597861289978,"🥇 All-in-one app for Jira workflow automation. Top-selling & top-rated. Easily configure workflows with the ultimate collection of point-and-click conditions, validators, and post functions, or do almost anything with simple yet powerful scripting.","['Summit 2013', 'Atlassian Verified', 'jira-software', 'automation', 'codegeist2016', 'Featured', 'codegeist2017', 'jira-servicedesk']","['SERVER', 'CLOUD', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/292/jira-misc-workflow-extensions-jmwe?hosting=cloud&tab=pricing,False,50.0,5.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211769,Xray Test Management for Jira,2013-12-05T17:03:12.715Z,142181.0,16184.0,False,False,Xblend,315,3.6761903762817374,Xray is a Jira App for managing quality assurance tests which integrates seamlessly with Jira. Xray supports manual and automated tests and provides reports to track test coverage of your Jira projects. Xray includes a  RESTful API out of the box.,"['jira-software', 'DevOps', 'recommended-agile-testing', 'Featured', 'codegeist2017', 'jira-servicedesk', 'DevOps-Continuous Feedback']","['SERVER', 'CLOUD', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/1211769/xray-test-management-for-jira?hosting=cloud&tab=pricing,False,100.0,10.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5048,JSU Automation Suite for Jira Workflows,2009-04-16T05:00Z,400791.0,17878.0,False,False,Beecom Atlassian Apps (an Appfire company),222,3.617117166519165,"Automations, additional workflow conditions, validators and post functions. Bulk copy, a transition summary tab & map custom fields","['jira-software', 'automation', 'Featured', 'upm-carousel', 'jira-servicedesk']","['SERVER', 'DATA_CENTER', 'CLOUD']",https://marketplace.atlassian.com/apps/5048/jsu-automation-suite-for-jira-workflows?hosting=cloud&tab=pricing,False,0.0,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1014681,Zephyr Squad - Test Management for Jira,2013-10-03T05:40:08.658Z,208518.0,21041.0,False,False,SmartBear,772,3.1981866359710693,"Zephyr Squad is a leading Jira test case management tool. Perfect for agile, scalable software testing with a native Jira experience. Try for free!","['Summit 2013', 'codegeist2012', 'Best of 2013', 'Best Cloud Add-ons of 2015', 'Best Server Add-ons of 2015', 'Atlassian Verified', 'Best of 2014', 'jira-software', 'DevOps', 'devops-beginners', 'recommended-agile-testing', 'Featured', 'codegeist2017', 'jira-servicedesk', 'DevOps-Continuous Feedback']","['SERVER', 'CLOUD', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/1014681/zephyr-squad-test-management-for-jira?hosting=cloud&tab=pricing,False,100.0,10.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1210933,draw.io Diagrams for Confluence,2012-07-12T20:21:14.732Z,303696.0,42857.0,False,False,//SEIBERT/MEDIA - Draw.io,1046,3.871892929077149,draw.io is a diagramming app for Confluence and one of the best-rated Confluence apps since 2013.,"['DevOps', 'DevOps-Plan']","['SERVER', 'CLOUD', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/1210933/draw-io-diagrams-for-confluence?hosting=cloud&tab=pricing,False,1.0,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4984,Git Integration for Jira,2013-10-02T20:36:06.362Z,139347.0,10012.0,False,False,BigBrassBand,305,3.6262295246124254,"View Git Commits in Jira Issues and Projects + Code Review in Jira.
Integrates with plain Git on Windows/Linux/etc, GitLab, GitHub, Bitbucket, AWS CodeCommit, Azure DevOps Repos, VSTS & TFS. Support for Smart Commits, JQL, git tags, and Agile boards","['Jira-Git', 'mobile-friendly', 'Source code integrations', 'jira-software', 'DevOps', 'Featured', 'DevOps-Build', 'jira-servicedesk']","['CLOUD', 'SERVER', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/4984/git-integration-for-jira?hosting=cloud&tab=pricing,False,100.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6820,ScriptRunner for Jira,2009-05-28T05:00Z,684384.0,29555.0,False,False,Adaptavist,621,3.727858304977417,"ScriptRunner is the the top scripting, automation and customization app: Automate workflows, build custom fields and integrations with Groovy scripts and enhanced JQL. Execute admin and workflow functions without having to write a complete add-on.","['mobile-friendly', 'Best Server Add-ons of 2015', 'jira-software', 'automation', 'codegeist2016', 'jira-servicedesk']","['SERVER', 'CLOUD', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/6820/scriptrunner-for-jira?hosting=cloud&tab=pricing,False,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1212259,BigPicture - Project Management & PPM,2014-07-02T02:53:19.733Z,171561.0,11120.0,False,False,SoftwarePlant (an Appfire company),313,3.09904146194458,"Order Training at training@softwareplant.com ## BigPicture introduces Project Portfolio Management to Jira. Manage your backlog at the enterprise level. Add Gantt charts, agile roadmaps, resources, and risks to your Jira.  Now SAFe® compliant!","['Featured', 'codegeist2017', 'jira-servicedesk']","['CLOUD', 'SERVER', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/1212259/bigpicture-project-management-ppm?hosting=cloud&tab=pricing,False,50.0,5.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29496,Jira Workflow Toolbox,2010-09-26T05:00Z,122779.0,5684.0,False,False,Decadis AG,332,3.9457831382751465,"Automate and improve your processes! Jira Workflow Toolbox provides a great set of workflow functions to boost your Jira workflows, and automation rules to even go beyond. Supplemented by powerful custom fields that are calculated in real-time.","['jira-software', 'automation', 'Featured', 'Starter Pack', 'Enterprise Add-ons', 'upm-carousel', 'jira-servicedesk']","['SERVER', 'DATA_CENTER', 'CLOUD']",https://marketplace.atlassian.com/apps/29496/jira-workflow-toolbox?hosting=cloud&tab=pricing,False,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7019,Scroll PDF Exporter for Confluence,2009-05-15T05:00Z,110120.0,6624.0,False,False,K15t,154,3.798701286315918,Turn your Confluence pages into beautiful PDF documents with rich output functionality and full control over styling.,"['Atlassian Verified', 'docs', 'Featured', 'Starter Pack', 'pac-carousel']","['SERVER', 'CLOUD', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/7019/scroll-pdf-exporter-for-confluence?hosting=cloud&tab=pricing,True,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1211051,eazyBI Reports and Charts for Jira,2012-11-04T18:21:01.185Z,102083.0,6064.0,False,False,eazyBI,124,3.887096881866455,"eazyBI is a powerful Jira reports, charts & dashboards app. Analyze, visualize, and explore Jira, Service Management, Tempo, Zephyr, Xray, Profields, Insight, Bitbucket, Bamboo, etc. Reapply ready-made Jira reports or build your own custom reports.","['Best Server Add-ons of 2015', 'Atlassian Verified', 'jira-software', 'Featured', 'jira-servicedesk']","['SERVER', 'DATA_CENTER', 'CLOUD']",https://marketplace.atlassian.com/apps/1211051/eazybi-reports-and-charts-for-jira?hosting=cloud&tab=pricing,False,100.0,10.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4977,Email This Issue,2013-10-05T18:40:14.974Z,170706.0,6100.0,False,False,META-INF KFT,145,3.572413682937622,"Mail collaboration made easy - send and receive e-mails with support for external users

Send issues in emails to Jira or non-Jira recipients.  Custom templates, event notifications and more. Receive emails with amazing features Jira does not have.","['jira-software', 'codegeist2016', 'Featured', 'codegeist2017', 'jira-servicedesk']","['SERVER', 'CLOUD', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/4977/email-this-issue?hosting=cloud&tab=pricing,False,100.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
6572,Tempo Timesheets - Time Tracking & Reports,2013-10-04T11:15:50.383Z,434434.0,27936.0,False,False,Tempo for JIRA,433,3.020785331726074,"Tempo creates embedded solutions that enable organizations, including some of the world’s most prestigious brands, to track, plan, manage and understand time, their most constrained resource.","['Summit 2013', 'mobile-friendly', 'Best Cloud Add-ons of 2015', 'Best Server Add-ons of 2015', 'jsd-in-app-agent-productivity', 'Best of 2014', 'Starter Pack', 'Enterprise Add-ons', 'jira-servicedesk', 'JSD-tracked']","['SERVER', 'CLOUD', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/6572/tempo-timesheets-time-tracking-reports?hosting=cloud&tab=pricing,False,100.0,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,Comala Document Management,2007-07-26T05:00Z,164967.0,4909.0,False,False,Comalatech,92,3.79347825050354,"Build your Confluence content your own way by adding review, approve and task workflows to your pages.
Manage your documentation page states and generate powerful compliance reports.","['Best of 2013', 'Atlassian Verified', 'Essentials', 'Featured', 'Starter Pack', 'mac-cart']","['SERVER', 'DATA_CENTER', 'CLOUD']",https://marketplace.atlassian.com/apps/142/comala-document-management?hosting=cloud&tab=pricing,False,152.5,15.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5167,Better PDF Exporter for Jira,2013-10-07T07:11:48.363Z,67739.0,3787.0,False,False,Midori Global Consulting Kft.,291,3.893470764160156,"Powerful Jira PDF export for issue lists, invoices, bills, timesheets, Burn Down chart, Gantt chart, Requirement Specifications, Release Notes, story cards, custom business reports and documents! Share, print, email, archive and report issues easily.","['mobile-friendly', 'jira-software', 'docs', 'codegeist2016', 'Featured', 'upm-carousel', 'codegeist2017', 'jira-servicedesk']","['SERVER', 'CLOUD', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/5167/better-pdf-exporter-for-jira?hosting=cloud&tab=pricing,False,9.9,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
891368,Xporter - Export issues from Jira,2011-12-19T14:05:42.541Z,84602.0,3996.0,False,False,Xblend,253,3.806324005126953,"With Xporter for Jira, you can create templates as Word and Excel Documents, and export the information in your Jira issues to Word, Excel and PDF. Features: PDF Export, Word Export, Excel Export","['Featured', 'codegeist2016', 'jira-servicedesk', 'jira-software']","['SERVER', 'CLOUD', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/891368/xporter-export-issues-from-jira?hosting=cloud&tab=pricing,False,100.0,10.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1211562,Checklist for Jira,2013-09-03T00:15:13.689Z,63068.0,5610.0,False,False,Okapya Software Solutions Inc.,94,3.3617022037506104,"Checklist allows you to simplify your workflow via the creations of To Do lists directly in a Jira issue. With its built-in statuses, Checklist saves you from the complexity of using sub-tasks to track what is important to you and your business.","['Featured', 'codegeist2017', 'jira-servicedesk', 'jira-software']","['SERVER', 'CLOUD', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/1211562/checklist-for-jira?hosting=cloud&tab=pricing,False,50.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1211438,Markdown Macro for Confluence,2013-06-21T16:15:31.012Z,135411.0,5372.0,False,False,Atlas Authority,26,3.692307710647583,Render Markdown to HTML in Confluence. Insert inline markdown text or a URL in the macro to display the content on your page.,"['Featured', 'codegeist2017', 'upm-carousel']","['SERVER', 'DATA_CENTER', 'CLOUD']",https://marketplace.atlassian.com/apps/1211438/markdown-macro-for-confluence?hosting=cloud&tab=pricing,False,10.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1212078,Easy Agile User Story Maps for Jira,2014-04-09T11:57:11.585Z,31975.0,4468.0,False,False,Easy Agile,132,3.545454502105713,"The story mapping tool built for Jira. Build simple and collaborative story maps inside Jira, and focus development on providing value to your customers fast and often","['Featured', 'upm-carousel', 'jira-software']","['CLOUD', 'SERVER', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/1212078/easy-agile-user-story-maps-for-jira?hosting=cloud&tab=pricing,False,100.0,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1215215,ScriptRunner for Confluence,2016-04-26T10:33:26.358Z,74709.0,4119.0,False,False,Adaptavist,43,3.930232524871826,"Provides the functionality of several other admin apps in one package.  Access an array of easy-to-use features that solve most common needs. Or create advanced automations, processes and macros tailored to your business by writing Groovy scripts.","['Featured', 'automation', 'codegeist2017']","['CLOUD', 'SERVER', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/1215215/scriptrunner-for-confluence?hosting=cloud&tab=pricing,False,50.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1216988,Timesheet tracking for Jira,2017-04-15T13:41:06.042Z,23823.0,14263.0,False,False,TouchDown,97,3.701030969619751,"By simple filtering,you can generate pie charts or tables to get a quick look to your people worklogs or projects duration costs.","['codegeist2017', 'upm-carousel', 'jira-software']","['CLOUD', 'SERVER', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/1216988/timesheet-tracking-for-jira?hosting=cloud&tab=pricing,True,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27447,Table Filter and Charts for Confluence,2010-08-18T05:00Z,215074.0,11600.0,False,False,Stiltsoft,264,3.85606050491333,"Dynamically filter tables, create Excel-like pivot tables or generate dynamic reporting charts, including Gantt chart. Spreadsheet functionality allows to multiexcerpt, merge, look up, transform tables using formulas to enhance analytics capabilities",[],"['SERVER', 'CLOUD', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/27447/table-filter-and-charts-for-confluence?hosting=cloud&tab=pricing,False,50.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1212147,Charts & Graphs for Bitbucket,2014-05-14T02:32:58.026Z,51617.0,3646.0,False,False,Mohami Atlassian Apps (an Appfire company),116,3.7327585220336914,"Extend Bitbucket with our simple and pretty charts & graphs that let you visualize user contributions, repository activity, and more. The ​#1 rated Bitbucket add-on.","['Featured', 'upm-carousel']","['SERVER', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/1212147/charts-graphs-for-bitbucket?hosting=datacenter&tab=pricing,False,100.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15231,Refined for Confluence | Sites & Themes,2009-11-08T06:00Z,133800.0,3335.0,False,False,Refined,78,3.730769157409668,"Refined transforms Confluence into engaging, structured and well-designed sites for multiple purposes including intranets, documentation sites, knowledge bases, wikis, and project-collaboration sites.","['Summit 2013', 'Atlassian Verified', 'codegeist2016', 'Featured', 'Starter Pack', 'Add-ons used by Puppet Labs']","['SERVER', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/15231/refined-for-confluence-sites-themes?hosting=datacenter&tab=pricing,False,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1215460,Automation for Jira - Data Center and Server,2016-06-15T08:30:24.801Z,,,True,False,Atlassian,288,3.71875,"Using our intuitive drag and drop UI, put your project admins back in control with Automation for Jira. Automation is now available natively in Jira Cloud but those still using on-premises (Server/Data Centre), you can continue to install the app.","['Add-ons and integrations launched at Summit 2016', 'jira-software', 'automation', 'codegeist2016', 'Essentials', 'Starter Pack', 'Atlassian All-stars', 'upm-carousel', 'codegeist2017', 'mac-cart', 'jira-servicedesk', 'JSD-tracked']","['SERVER', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/1215460/automation-for-jira-data-center-and-server?hosting=datacenter&tab=pricing,False,10.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218652,Deep Clone for Jira,2018-02-22T10:33:43.896Z,13.0,3339.0,False,False,codefortynine GmbH,54,3.796296358108521,"Advanced cloning of a single issue, a bulk of issues, epics or projects in Jira. Copy comments, subtasks and other content. Clone and move issue templates into other projects or issues types. Automate cloning with the Deep Clone post-function.","['Featured', 'jira-servicedesk', 'jira-software']",['CLOUD'],https://marketplace.atlassian.com/apps/1218652/deep-clone-for-jira?hosting=cloud&tab=pricing,False,50.0,5.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34717,Structure - Project Management at Scale,2010-12-24T06:00Z,177005.0,10731.0,False,False,ALM Works,236,3.5508475303649902,"Structure helps project portfolio managers visualize, track and manage projects at scale with adaptable, user-defined issue hierarchy.","['Atlassian Verified', 'jira-servicedesk', 'jira-software']","['SERVER', 'DATA_CENTER', 'CLOUD']",https://marketplace.atlassian.com/apps/34717/structure-project-management-at-scale?hosting=cloud&tab=pricing,False,100.0,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1213259,Zephyr Scale - Test Management for Jira,2015-04-20T15:06:02.506Z,64687.0,10127.0,False,False,SmartBear,228,3.635964870452881,"Design, plan, execute & report on QA and Agile Testing in Jira. Providing full featured test management with complete Jira requirements traceability. Seamlessly integrating the QA team with developers and product managers.","['devops-beginners', 'recommended-agile-testing', 'jira-software', 'jira-servicedesk']","['SERVER', 'CLOUD', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/1213259/zephyr-scale-test-management-for-jira?hosting=cloud&tab=pricing,False,100.0,10.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
169,MultiExcerpt,2008-07-27T05:00Z,50446.0,3529.0,False,False,Artemis Atlassian Apps (an Appfire company),64,3.546875,"The multi excerpt app has similar features to the Confluence excerpt macro, but additionally allows for including multiple named excerpts from a single page and can pull excerpts together from multiple spaces. a.k.a MultiExcerpt",['Featured'],"['SERVER', 'CLOUD', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/169/multiexcerpt?hosting=cloud&tab=pricing,False,5.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
294,Timesheet Reports & Gadgets,2013-10-02T18:11:14.081Z,265162.0,11586.0,False,False,"Prime Timesheet, s.r.o",230,3.26086950302124,Extending the value of time tracking (both Jira and Tempo) with a lightweight embedded reporting app. Capture time spent on every aspect of your project flow and project progress with extensive configuration options to obtain different insights.,"['Summit 2013', 'Atlassian Verified', 'jira-software', 'codegeist2016', 'jira-servicedesk']","['SERVER', 'DATA_CENTER', 'CLOUD']",https://marketplace.atlassian.com/apps/294/timesheet-reports-gadgets?hosting=cloud&tab=pricing,False,50.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211413,draw.io Diagrams for Jira,2013-06-13T20:26:54.445Z,73917.0,7871.0,False,False,//SEIBERT/MEDIA - Draw.io,303,3.854785442352295,"Powerful, easy to use and secure diagramming. Top rated Jira diagramming solution","['Diagrams & charts', 'Atlassian Verified', 'jira-software', 'DevOps', 'DevOps-Plan', 'jira-servicedesk']","['SERVER', 'CLOUD', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/1211413/draw-io-diagrams-for-jira?hosting=cloud&tab=pricing,False,1.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1213231,Issue Checklist for Jira. Pro 🏆,2015-04-12T12:13:08.640Z,16.0,2953.0,False,False,HeroCoders,173,3.520231246948242,"From Best New Marketplace Vendor of the Year 2018 awarded by Atlassian 🏆. Issue Checklist helps your team to share and enforce a definition of done, make acceptance criteria actionable, or make Jira lighter with ToDo list in place of sub-tasks.","['mobile-friendly', 'jira-software', 'codegeist2016', 'Featured', 'upm-carousel', 'jira-servicedesk']",['CLOUD'],https://marketplace.atlassian.com/apps/1213231/issue-checklist-for-jira-pro?hosting=cloud&tab=pricing,False,50.0,5.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
247,Content Formatting Macros for Confluence,2006-03-07T06:00Z,184508.0,3863.0,False,False,Adaptavist,68,3.161764621734619,"Content Formatting for Confluence is a toolkit of easy-to-use macros. The macros allows users to structure content, optimise the UI & UX and improve the design of your Confluence pages to better target an audience and achieve a high engagement","['Featured', 'Starter Pack']","['SERVER', 'DATA_CENTER', 'CLOUD']",https://marketplace.atlassian.com/apps/247/content-formatting-macros-for-confluence?hosting=cloud&tab=pricing,False,50.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
43318,Power Scripts - Jira Workflow Automation,2013-10-07T15:54:42.584Z,50484.0,2365.0,False,False,Anova Apps (an Appfire company),230,3.799999952316284,Power Scripts for Jira provides versatile workflow automation capabilities and gives you the power to extend Jira functionality without any programming experience.,"['jira-software', 'automation', 'Featured', 'pac-carousel', 'jira-servicedesk']","['SERVER', 'CLOUD', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/43318/power-scripts-jira-workflow-automation?hosting=cloud&tab=pricing,False,30.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23337,Elements Connect - external data fields,2010-05-27T09:21:23.820Z,75785.0,2656.0,False,False,Elements,98,3.663265228271485,"Connect Jira to external data sources such as a home-made SQL database, a LDAP or a CRM. Customize how external data is displayed in issues. Elements Connect is the all-in-one connector that enables you to put an end to unnecessary fishing for data.","['mobile-friendly', 'jira-software', 'DevOps', 'codegeist2016', 'Featured', 'upm-carousel', 'codegeist2017', 'jira-servicedesk', 'DevOps-Continuous Feedback']","['CLOUD', 'SERVER', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/23337/elements-connect-external-data-fields?hosting=cloud&tab=pricing,False,50.0,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1211860,ConfiForms - Data Forms & Workflows,2014-01-21T15:32:05.801Z,67562.0,2422.0,False,False,Vertuna LLC,76,3.881578922271729,"Most advanced & enterprise ready app to create web forms in Confluence.
Create surveys, polls, assets, configurations, voting, send email and collect feedback, create Jira issues & Confluence pages, connect your own databases and web services.","['Featured', 'codegeist2015', 'codegeist2016']","['CLOUD', 'SERVER', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/1211860/confiforms-data-forms-workflows?hosting=cloud&tab=pricing,False,140.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1211284,Webhook to Jenkins for Bitbucket,2013-04-13T21:17:19.948Z,60271.0,3174.0,False,False,Mohami Atlassian Apps (an Appfire company),95,3.252631664276123,"Configurable and flexible hook for Bitbucket that notifies Jenkins about code commits, pull requests and merges.","['DevOps', 'DevOps-Continuous Integration', 'Featured', 'codegeist2017']","['SERVER', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/1211284/webhook-to-jenkins-for-bitbucket?hosting=datacenter&tab=pricing,False,250.0,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1211636,Scroll Viewport for Confluence,2013-09-27T05:25:48.200Z,29819.0,2148.0,False,False,K15t,51,3.980392217636109,"Publish your Confluence documentation as a fully customized help center using Scroll Viewport. Add your custom domain, then connect it with Google Analytics & your customer helpdesk software. Enable users to view multiple versions of your content.","['Atlassian Verified', 'Best of 2014', 'Featured']","['CLOUD', 'SERVER', 'DATA_CENTER']",https://marketplace.atlassian.com/apps/1211636/scroll-viewport-for-confluence?hosting=cloud&tab=pricing,False,200.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1211756,Time in Status,2013-11-29T15:45:46.363Z,25699.0,2902.0,False,False,OBSS,58,3.4482758045196533,"Identify bottlenecks in your process by reporting on how much time each issue spent on each status, each assignee or each group. Also report on number of times each status was used or each transition was used.","['jira-software', 'codegeist2016', 'Featured', 'codegeist2017', 'jira-servicedesk']","['SERVER', 'DATA_CENTER', 'CLOUD']",https://marketplace.atlassian.com/apps/1211756/time-in-status?hosting=cloud&tab=pricing,False,50.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
